InvoiceNo,StockCode,CustomerID,InvoiceDate,Year,Month,YearMonth,Quantity,UnitPrice,Revenue,IsCancelled,Country
566203,84946,16362.0,2011-09-09 14:47:00,2011,9,2011-09,12,1.25,15.0,False,United Kingdom
566221,84568,,2011-09-09 16:13:00,2011,9,2011-09,10,0.42,4.2,False,United Kingdom
C566252,22856,13527.0,2011-09-11 12:14:00,2011,9,2011-09,-19,1.25,-23.75,True,United Kingdom
566276,22705,13450.0,2011-09-11 14:00:00,2011,9,2011-09,25,0.42,10.5,False,United Kingdom
566281,22741,12748.0,2011-09-11 14:15:00,2011,9,2011-09,48,0.85,40.8,False,United Kingdom
566283,21166,17838.0,2011-09-11 14:34:00,2011,9,2011-09,12,2.08,24.96,False,United Kingdom
566291,22523,12965.0,2011-09-11 15:31:00,2011,9,2011-09,4,0.85,3.4,False,United Kingdom
566296,84792,17841.0,2011-09-11 15:47:00,2011,9,2011-09,2,4.65,9.3,False,United Kingdom
566299,23267,16871.0,2011-09-11 15:59:00,2011,9,2011-09,12,1.25,15.0,False,United Kingdom
566303,17136A,12997.0,2011-09-12 08:24:00,2011,9,2011-09,24,0.08,1.92,False,United Kingdom
566329,21216,14527.0,2011-09-12 12:20:00,2011,9,2011-09,2,4.95,9.9,False,United Kingdom
566345,22705,17685.0,2011-09-12 12:27:00,2011,9,2011-09,25,0.42,10.5,False,United Kingdom
566400,23171,17139.0,2011-09-12 13:16:00,2011,9,2011-09,12,1.65,19.799999999999997,False,United Kingdom
566421,23109,12924.0,2011-09-12 13:55:00,2011,9,2011-09,18,2.89,52.02,False,United Kingdom
566422,82483,13064.0,2011-09-12 13:56:00,2011,9,2011-09,4,6.95,27.8,False,United Kingdom
566424,22333,13309.0,2011-09-12 14:15:00,2011,9,2011-09,8,1.65,13.2,False,United Kingdom
566446,22915,,2011-09-12 15:40:00,2011,9,2011-09,6,0.83,4.9799999999999995,False,United Kingdom
566451,22896,18069.0,2011-09-12 16:14:00,2011,9,2011-09,3,2.55,7.6499999999999995,False,United Kingdom
566451,23215,18069.0,2011-09-12 16:14:00,2011,9,2011-09,4,2.08,8.32,False,United Kingdom
566451,23311,18069.0,2011-09-12 16:14:00,2011,9,2011-09,2,2.55,5.1,False,United Kingdom
566482,23403,16609.0,2011-09-13 09:43:00,2011,9,2011-09,4,3.75,15.0,False,United Kingdom
566495,21481,15529.0,2011-09-13 11:14:00,2011,9,2011-09,2,3.75,7.5,False,United Kingdom
566520,47566,17757.0,2011-09-13 11:26:00,2011,9,2011-09,2,4.95,9.9,False,United Kingdom
566561,23551,18145.0,2011-09-13 12:13:00,2011,9,2011-09,24,0.39,9.36,False,United Kingdom
566572,22558,13488.0,2011-09-13 12:52:00,2011,9,2011-09,12,1.65,19.799999999999997,False,United Kingdom
566577,22430,,2011-09-13 13:29:00,2011,9,2011-09,2,9.96,19.92,False,United Kingdom
566581,22155,16081.0,2011-09-13 13:47:00,2011,9,2011-09,20,0.42,8.4,False,United Kingdom
566589,22749,14753.0,2011-09-13 14:50:00,2011,9,2011-09,4,3.75,15.0,False,United Kingdom
566591,17084A,16036.0,2011-09-13 14:53:00,2011,9,2011-09,25,0.21,5.25,False,United Kingdom
566599,23331,15998.0,2011-09-13 15:37:00,2011,9,2011-09,2,0.63,1.26,False,United Kingdom
566602,21394,,2011-09-13 16:05:00,2011,9,2011-09,6,1.63,9.78,False,United Kingdom
566605,23393,13263.0,2011-09-13 16:27:00,2011,9,2011-09,2,3.75,7.5,False,United Kingdom
566606,22749,15194.0,2011-09-13 16:33:00,2011,9,2011-09,4,3.75,15.0,False,United Kingdom
566625,23401,14911.0,2011-09-14 09:38:00,2011,9,2011-09,2,6.25,12.5,False,EIRE
566675,23432,15105.0,2011-09-14 11:42:00,2011,9,2011-09,12,0.83,9.959999999999999,False,United Kingdom
566737,22621,13430.0,2011-09-14 14:26:00,2011,9,2011-09,12,1.65,19.799999999999997,False,United Kingdom
566739,22915,12566.0,2011-09-14 14:30:00,2011,9,2011-09,24,0.42,10.08,False,Germany
C566745,22065,16150.0,2011-09-14 15:15:00,2011,9,2011-09,-3,1.45,-4.35,True,United Kingdom
566746,22598,13321.0,2011-09-14 15:18:00,2011,9,2011-09,24,0.85,20.4,False,United Kingdom
566847,84508B,15005.0,2011-09-15 11:57:00,2011,9,2011-09,2,2.55,5.1,False,United Kingdom
566869,23206,13658.0,2011-09-15 13:20:00,2011,9,2011-09,10,1.65,16.5,False,United Kingdom
566874,22355,,2011-09-15 13:32:00,2011,9,2011-09,2,0.85,1.7,False,United Kingdom
566912,22077,14367.0,2011-09-15 14:05:00,2011,9,2011-09,12,1.95,23.4,False,United Kingdom
566912,20829,14367.0,2011-09-15 14:05:00,2011,9,2011-09,8,2.1,16.8,False,United Kingdom
566913,22152,17602.0,2011-09-15 14:07:00,2011,9,2011-09,24,0.42,10.08,False,United Kingdom
566922,23420,16156.0,2011-09-15 14:58:00,2011,9,2011-09,12,2.08,24.96,False,United Kingdom
566923,22470,15511.0,2011-09-15 15:05:00,2011,9,2011-09,2,2.95,5.9,False,United Kingdom
566971,23199,12963.0,2011-09-16 09:03:00,2011,9,2011-09,10,2.08,20.8,False,United Kingdom
567085,48138,12434.0,2011-09-16 12:38:00,2011,9,2011-09,2,8.25,16.5,False,Australia
567092,22083,13196.0,2011-09-16 12:48:00,2011,9,2011-09,6,2.95,17.700000000000003,False,United Kingdom
567094,84030E,16924.0,2011-09-16 12:54:00,2011,9,2011-09,2,4.25,8.5,False,United Kingdom
567095,21986,17049.0,2011-09-16 13:03:00,2011,9,2011-09,24,0.39,9.36,False,United Kingdom
567128,21466,18055.0,2011-09-16 14:04:00,2011,9,2011-09,2,3.75,7.5,False,United Kingdom
567167,22727,15547.0,2011-09-18 12:21:00,2011,9,2011-09,1,3.75,3.75,False,United Kingdom
567183,23342,14769.0,2011-09-18 15:32:00,2011,9,2011-09,1,8.5,8.5,False,United Kingdom
567184,20754,16033.0,2011-09-18 15:41:00,2011,9,2011-09,1,2.1,2.1,False,United Kingdom
567186,23184,17073.0,2011-09-18 16:04:00,2011,9,2011-09,2,4.95,9.9,False,United Kingdom
567200,21975,16460.0,2011-09-19 10:15:00,2011,9,2011-09,24,0.55,13.200000000000001,False,United Kingdom
567200,21989,16460.0,2011-09-19 10:15:00,2011,9,2011-09,12,0.85,10.2,False,United Kingdom
567213,22141,14684.0,2011-09-19 11:04:00,2011,9,2011-09,1,2.1,2.1,False,United Kingdom
567288,21154,16906.0,2011-09-19 11:49:00,2011,9,2011-09,2,1.25,2.5,False,United Kingdom
567300,POST,12724.0,2011-09-19 12:36:00,2011,9,2011-09,3,18.0,54.0,False,France
567303,23265,17613.0,2011-09-19 13:20:00,2011,9,2011-09,12,1.25,15.0,False,United Kingdom
567304,23408,14704.0,2011-09-19 13:27:00,2011,9,2011-09,3,2.08,6.24,False,United Kingdom
567356,22219,16527.0,2011-09-19 16:21:00,2011,9,2011-09,8,0.85,6.8,False,United Kingdom
567378,22327,14911.0,2011-09-20 10:01:00,2011,9,2011-09,6,2.95,17.700000000000003,False,EIRE
567380,21394,12620.0,2011-09-20 10:06:00,2011,9,2011-09,48,0.39,18.72,False,France
567380,21039,12620.0,2011-09-20 10:06:00,2011,9,2011-09,6,2.55,15.299999999999999,False,France
567383,22423,18180.0,2011-09-20 10:21:00,2011,9,2011-09,3,12.75,38.25,False,United Kingdom
567384,21166,17450.0,2011-09-20 10:23:00,2011,9,2011-09,48,2.41,115.68,False,United Kingdom
567424,21913,16369.0,2011-09-20 11:16:00,2011,9,2011-09,1,3.75,3.75,False,United Kingdom
567462,21888,14446.0,2011-09-20 12:35:00,2011,9,2011-09,1,3.75,3.75,False,United Kingdom
567462,70007,14446.0,2011-09-20 12:35:00,2011,9,2011-09,1,1.65,1.65,False,United Kingdom
567504,23393,13356.0,2011-09-20 14:33:00,2011,9,2011-09,4,3.75,15.0,False,United Kingdom
567613,23358,13908.0,2011-09-21 11:49:00,2011,9,2011-09,6,3.75,22.5,False,United Kingdom
567625,23397,13627.0,2011-09-21 12:55:00,2011,9,2011-09,2,9.95,19.9,False,United Kingdom
567656,22573,14096.0,2011-09-21 14:40:00,2011,9,2011-09,1,1.63,1.63,False,United Kingdom
567656,51014A,14096.0,2011-09-21 14:40:00,2011,9,2011-09,26,0.83,21.58,False,United Kingdom
567656,84924A,14096.0,2011-09-21 14:40:00,2011,9,2011-09,1,7.46,7.46,False,United Kingdom
567656,84969,14096.0,2011-09-21 14:40:00,2011,9,2011-09,1,8.29,8.29,False,United Kingdom
567656,21809,14096.0,2011-09-21 14:40:00,2011,9,2011-09,3,2.46,7.38,False,United Kingdom
567659,21891,17475.0,2011-09-21 14:55:00,2011,9,2011-09,12,1.45,17.4,False,United Kingdom
567671,21786,,2011-09-21 15:34:00,2011,9,2011-09,1,0.83,0.83,False,United Kingdom
567671,21801,,2011-09-21 15:34:00,2011,9,2011-09,4,0.42,1.68,False,United Kingdom
567671,22386,,2011-09-21 15:34:00,2011,9,2011-09,1,4.13,4.13,False,United Kingdom
567707,22037,14676.0,2011-09-22 09:52:00,2011,9,2011-09,36,0.42,15.12,False,United Kingdom
567721,20676,12409.0,2011-09-22 10:38:00,2011,9,2011-09,72,1.06,76.32000000000001,False,Switzerland
567742,23144,14261.0,2011-09-22 10:47:00,2011,9,2011-09,12,0.83,9.959999999999999,False,United Kingdom
567793,22894,12657.0,2011-09-22 11:40:00,2011,9,2011-09,2,9.95,19.9,False,France
567805,23333,12854.0,2011-09-22 12:15:00,2011,9,2011-09,2,1.25,2.5,False,United Kingdom
567850,79321,15067.0,2011-09-22 13:18:00,2011,9,2011-09,4,5.75,23.0,False,United Kingdom
567850,23188,15067.0,2011-09-22 13:18:00,2011,9,2011-09,12,1.65,19.799999999999997,False,United Kingdom
567866,23169,16669.0,2011-09-22 14:13:00,2011,9,2011-09,6,4.15,24.900000000000002,False,United Kingdom
567878,21558,16910.0,2011-09-22 14:42:00,2011,9,2011-09,1,2.55,2.55,False,United Kingdom
567880,84347,15398.0,2011-09-22 14:56:00,2011,9,2011-09,6,2.55,15.299999999999999,False,United Kingdom
567890,23381,14125.0,2011-09-22 15:40:00,2011,9,2011-09,24,0.39,9.36,False,United Kingdom
567901,84987,,2011-09-22 16:28:00,2011,9,2011-09,1,2.92,2.92,False,United Kingdom
567901,21385,,2011-09-22 16:28:00,2011,9,2011-09,4,1.63,6.52,False,United Kingdom
567910,22090,12437.0,2011-09-22 16:58:00,2011,9,2011-09,12,2.95,35.400000000000006,False,France
567959,23205,12516.0,2011-09-23 09:13:00,2011,9,2011-09,20,0.85,17.0,False,Germany
568046,22621,18118.0,2011-09-23 12:16:00,2011,9,2011-09,1,1.65,1.65,False,United Kingdom
568094,22600,15807.0,2011-09-23 14:43:00,2011,9,2011-09,12,0.85,10.2,False,United Kingdom
568095,90201B,14911.0,2011-09-23 14:49:00,2011,9,2011-09,6,2.95,17.700000000000003,False,EIRE
568101,22950,15978.0,2011-09-23 15:21:00,2011,9,2011-09,24,1.45,34.8,False,United Kingdom
568104,23307,16485.0,2011-09-23 15:50:00,2011,9,2011-09,1,0.55,0.55,False,United Kingdom
568134,22163,,2011-09-23 17:02:00,2011,9,2011-09,1,1.63,1.63,False,United Kingdom
568135,23435,,2011-09-23 17:04:00,2011,9,2011-09,3,0.83,2.4899999999999998,False,United Kingdom
568137,21731,12488.0,2011-09-25 10:34:00,2011,9,2011-09,24,1.65,39.599999999999994,False,France
568144,21933,14005.0,2011-09-25 11:29:00,2011,9,2011-09,10,1.65,16.5,False,United Kingdom
568149,23319,14285.0,2011-09-25 11:38:00,2011,9,2011-09,12,2.49,29.880000000000003,False,United Kingdom
568152,23231,16480.0,2011-09-25 11:40:00,2011,9,2011-09,25,0.42,10.5,False,United Kingdom
568156,84341B,14367.0,2011-09-25 12:16:00,2011,9,2011-09,36,0.38,13.68,False,United Kingdom
568160,22336,17498.0,2011-09-25 12:25:00,2011,9,2011-09,96,0.19,18.240000000000002,False,United Kingdom
568170,22867,16931.0,2011-09-25 13:08:00,2011,9,2011-09,3,2.1,6.300000000000001,False,United Kingdom
568170,22725,16931.0,2011-09-25 13:08:00,2011,9,2011-09,1,3.75,3.75,False,United Kingdom
568173,16161P,16187.0,2011-09-25 13:16:00,2011,9,2011-09,25,0.42,10.5,False,United Kingdom
568176,23390,12685.0,2011-09-25 13:25:00,2011,9,2011-09,4,4.15,16.6,False,France
568183,22579,13991.0,2011-09-25 13:47:00,2011,9,2011-09,24,0.29,6.959999999999999,False,United Kingdom
568188,21363,16049.0,2011-09-25 14:33:00,2011,9,2011-09,2,4.95,9.9,False,United Kingdom
568202,22748,15366.0,2011-09-25 15:01:00,2011,9,2011-09,6,2.1,12.600000000000001,False,United Kingdom
568207,35970,15150.0,2011-09-25 15:34:00,2011,9,2011-09,12,1.69,20.28,False,United Kingdom
568215,23176,13390.0,2011-09-26 08:38:00,2011,9,2011-09,8,2.25,18.0,False,United Kingdom
568216,22668,16168.0,2011-09-26 09:28:00,2011,9,2011-09,10,2.95,29.5,False,United Kingdom
568322,23049,15958.0,2011-09-26 13:41:00,2011,9,2011-09,1,8.25,8.25,False,United Kingdom
568346,21094,14096.0,2011-09-26 15:28:00,2011,9,2011-09,1,0.83,0.83,False,United Kingdom
568346,22077,14096.0,2011-09-26 15:28:00,2011,9,2011-09,6,3.29,19.740000000000002,False,United Kingdom
568346,22624,14096.0,2011-09-26 15:28:00,2011,9,2011-09,2,16.63,33.26,False,United Kingdom
568346,22665,14096.0,2011-09-26 15:28:00,2011,9,2011-09,1,5.79,5.79,False,United Kingdom
568390,21260,17811.0,2011-09-27 10:08:00,2011,9,2011-09,6,3.25,19.5,False,United Kingdom
568397,21259,15745.0,2011-09-27 10:24:00,2011,9,2011-09,2,5.95,11.9,False,United Kingdom
568411,21523,,2011-09-27 10:52:00,2011,9,2011-09,1,16.63,16.63,False,United Kingdom
568513,23296,13555.0,2011-09-27 12:36:00,2011,9,2011-09,8,1.25,10.0,False,United Kingdom
568526,21811,17656.0,2011-09-27 13:04:00,2011,9,2011-09,48,0.39,18.72,False,United Kingdom
568531,22915,16713.0,2011-09-27 13:49:00,2011,9,2011-09,18,0.42,7.56,False,United Kingdom
568539,22934,13016.0,2011-09-27 14:07:00,2011,9,2011-09,6,2.95,17.700000000000003,False,United Kingdom
568558,22866,16354.0,2011-09-27 16:28:00,2011,9,2011-09,2,2.1,4.2,False,United Kingdom
568567,21744,,2011-09-27 18:41:00,2011,9,2011-09,1,2.46,2.46,False,United Kingdom
568567,23188,,2011-09-27 18:41:00,2011,9,2011-09,1,3.29,3.29,False,United Kingdom
568567,DOT,,2011-09-27 18:41:00,2011,9,2011-09,1,227.99,227.99,False,United Kingdom
568591,21930,17088.0,2011-09-28 10:39:00,2011,9,2011-09,10,2.08,20.8,False,United Kingdom
568591,22169,17088.0,2011-09-28 10:39:00,2011,9,2011-09,4,8.5,34.0,False,United Kingdom
568614,22952,13515.0,2011-09-28 11:26:00,2011,9,2011-09,24,0.55,13.200000000000001,False,United Kingdom
568614,22728,13515.0,2011-09-28 11:26:00,2011,9,2011-09,4,3.75,15.0,False,United Kingdom
568650,85017B,13505.0,2011-09-28 11:56:00,2011,9,2011-09,12,0.42,5.04,False,Switzerland
568650,84849A,13505.0,2011-09-28 11:56:00,2011,9,2011-09,12,1.69,20.28,False,Switzerland
568654,72818,14911.0,2011-09-28 12:20:00,2011,9,2011-09,12,0.85,10.2,False,EIRE
568696,23405,13842.0,2011-09-28 14:56:00,2011,9,2011-09,4,4.95,19.8,False,United Kingdom
568701,20719,13924.0,2011-09-28 15:07:00,2011,9,2011-09,10,0.85,8.5,False,United Kingdom
568710,72586,14649.0,2011-09-28 15:42:00,2011,9,2011-09,2,0.42,0.84,False,United Kingdom
568719,22074,,2011-09-28 16:19:00,2011,9,2011-09,1,1.25,1.25,False,United Kingdom
568719,22617,,2011-09-28 16:19:00,2011,9,2011-09,1,10.79,10.79,False,United Kingdom
568721,22189,,2011-09-28 16:24:00,2011,9,2011-09,1,8.29,8.29,False,United Kingdom
568721,37327,,2011-09-28 16:24:00,2011,9,2011-09,6,0.97,5.82,False,United Kingdom
568782,23355,13985.0,2011-09-29 08:53:00,2011,9,2011-09,4,4.95,19.8,False,United Kingdom
568791,22421,16650.0,2011-09-29 09:51:00,2011,9,2011-09,12,0.42,5.04,False,United Kingdom
568792,22697,18192.0,2011-09-29 09:53:00,2011,9,2011-09,6,2.95,17.700000000000003,False,United Kingdom
568797,23201,13694.0,2011-09-29 10:22:00,2011,9,2011-09,100,1.75,175.0,False,United Kingdom
568869,23288,12957.0,2011-09-29 12:01:00,2011,9,2011-09,8,0.85,6.8,False,United Kingdom
568877,22328,14680.0,2011-09-29 12:31:00,2011,9,2011-09,10,2.95,29.5,False,United Kingdom
568894,22139,17528.0,2011-09-29 13:04:00,2011,9,2011-09,6,4.95,29.700000000000003,False,United Kingdom
568901,21034,15050.0,2011-09-29 13:22:00,2011,9,2011-09,1,0.95,0.95,False,United Kingdom
568909,22596,16818.0,2011-09-29 13:38:00,2011,9,2011-09,12,1.25,15.0,False,United Kingdom
568949,90214S,,2011-09-29 15:13:00,2011,9,2011-09,1,0.83,0.83,False,United Kingdom
568949,21122,,2011-09-29 15:13:00,2011,9,2011-09,1,2.46,2.46,False,United Kingdom
568955,84988,13759.0,2011-09-29 15:40:00,2011,9,2011-09,12,1.45,17.4,False,United Kingdom
568955,21136,13759.0,2011-09-29 15:40:00,2011,9,2011-09,8,1.69,13.52,False,United Kingdom
568988,22819,12718.0,2011-09-29 16:38:00,2011,9,2011-09,12,0.42,5.04,False,France
569007,21790,17552.0,2011-09-29 18:51:00,2011,9,2011-09,24,0.85,20.4,False,United Kingdom
569026,23203,16101.0,2011-09-30 10:18:00,2011,9,2011-09,10,2.08,20.8,False,United Kingdom
569030,22365,17450.0,2011-09-30 10:27:00,2011,9,2011-09,40,8.0,320.0,False,United Kingdom
C569034,22489,16240.0,2011-09-30 10:42:00,2011,9,2011-09,-1,0.42,-0.42,True,United Kingdom
569037,22766,13263.0,2011-09-30 10:45:00,2011,9,2011-09,3,2.95,8.850000000000001,False,United Kingdom
569037,82482,13263.0,2011-09-30 10:45:00,2011,9,2011-09,3,2.95,8.850000000000001,False,United Kingdom
569100,23389,12748.0,2011-09-30 12:19:00,2011,9,2011-09,2,4.15,8.3,False,United Kingdom
569129,23234,15034.0,2011-09-30 13:40:00,2011,9,2011-09,2,2.89,5.78,False,United Kingdom
569132,21889,17757.0,2011-09-30 13:54:00,2011,9,2011-09,6,1.25,7.5,False,United Kingdom
569137,23229,,2011-09-30 14:45:00,2011,9,2011-09,1,7.46,7.46,False,United Kingdom
569143,21499,15867.0,2011-09-30 15:04:00,2011,9,2011-09,25,0.42,10.5,False,United Kingdom
569202,22775,,2011-09-30 17:22:00,2011,9,2011-09,6,2.46,14.76,False,United Kingdom
569202,23247,,2011-09-30 17:22:00,2011,9,2011-09,1,5.79,5.79,False,United Kingdom
569206,85123A,15038.0,2011-10-02 10:58:00,2011,10,2011-10,2,2.95,5.9,False,United Kingdom
569215,22386,13571.0,2011-10-02 12:30:00,2011,10,2011-10,2,2.08,4.16,False,United Kingdom
569219,21485,13558.0,2011-10-02 13:01:00,2011,10,2011-10,1,4.95,4.95,False,United Kingdom
569220,23301,16007.0,2011-10-02 13:26:00,2011,10,2011-10,3,1.65,4.949999999999999,False,United Kingdom
569229,23198,14502.0,2011-10-02 14:56:00,2011,10,2011-10,3,1.45,4.35,False,United Kingdom
569230,46000M,16533.0,2011-10-02 15:07:00,2011,10,2011-10,4,1.55,6.2,False,United Kingdom
569238,22085,17954.0,2011-10-02 15:52:00,2011,10,2011-10,3,2.95,8.850000000000001,False,United Kingdom
569243,21524,13344.0,2011-10-03 09:44:00,2011,10,2011-10,2,8.25,16.5,False,United Kingdom
569246,84915,14096.0,2011-10-03 09:57:00,2011,10,2011-10,1,4.13,4.13,False,United Kingdom
569246,84988,14096.0,2011-10-03 09:57:00,2011,10,2011-10,1,2.92,2.92,False,United Kingdom
569250,22460,16747.0,2011-10-03 10:18:00,2011,10,2011-10,12,1.25,15.0,False,United Kingdom
569319,23439,14290.0,2011-10-03 12:17:00,2011,10,2011-10,12,2.1,25.200000000000003,False,United Kingdom
569326,22634,14360.0,2011-10-03 12:47:00,2011,10,2011-10,8,8.5,68.0,False,United Kingdom
569372,22595,,2011-10-03 16:04:00,2011,10,2011-10,1,1.63,1.63,False,United Kingdom
569372,85032D,,2011-10-03 16:04:00,2011,10,2011-10,1,1.63,1.63,False,United Kingdom
569374,22540,,2011-10-03 16:14:00,2011,10,2011-10,1,0.83,0.83,False,United Kingdom
569374,23411,,2011-10-03 16:14:00,2011,10,2011-10,1,10.79,10.79,False,United Kingdom
569374,23640,,2011-10-03 16:14:00,2011,10,2011-10,1,2.49,2.49,False,United Kingdom
569406,21794,16253.0,2011-10-04 09:09:00,2011,10,2011-10,16,3.95,63.2,False,United Kingdom
569415,23351,,2011-10-04 10:14:00,2011,10,2011-10,1,2.46,2.46,False,United Kingdom
569469,22041,16360.0,2011-10-04 12:22:00,2011,10,2011-10,3,2.55,7.6499999999999995,False,United Kingdom
569488,23461,16440.0,2011-10-04 13:10:00,2011,10,2011-10,3,4.15,12.450000000000001,False,United Kingdom
569521,21327,16474.0,2011-10-04 14:33:00,2011,10,2011-10,2,1.65,3.3,False,United Kingdom
569530,16225,17957.0,2011-10-04 14:58:00,2011,10,2011-10,1,1.25,1.25,False,United Kingdom
569545,22620,,2011-10-04 16:37:00,2011,10,2011-10,1,2.46,2.46,False,United Kingdom
569564,21390,13989.0,2011-10-05 09:47:00,2011,10,2011-10,24,1.25,30.0,False,United Kingdom
569568,22619,12700.0,2011-10-05 09:57:00,2011,10,2011-10,4,3.75,15.0,False,France
569630,23293,13458.0,2011-10-05 11:44:00,2011,10,2011-10,8,0.83,6.64,False,United Kingdom
569637,23238,15757.0,2011-10-05 12:14:00,2011,10,2011-10,6,4.15,24.900000000000002,False,United Kingdom
569638,22469,16140.0,2011-10-05 12:15:00,2011,10,2011-10,12,1.65,19.799999999999997,False,United Kingdom
569643,23534,15730.0,2011-10-05 12:31:00,2011,10,2011-10,3,5.95,17.85,False,United Kingdom
569653,23389,12451.0,2011-10-05 12:52:00,2011,10,2011-10,4,4.15,16.6,False,Switzerland
569662,85123A,15244.0,2011-10-05 13:19:00,2011,10,2011-10,12,2.95,35.400000000000006,False,United Kingdom
569669,23131,14730.0,2011-10-05 13:47:00,2011,10,2011-10,1,4.15,4.15,False,United Kingdom
569695,85183A,16843.0,2011-10-05 15:35:00,2011,10,2011-10,12,1.25,15.0,False,United Kingdom
569700,21232,,2011-10-05 15:56:00,2011,10,2011-10,1,2.46,2.46,False,United Kingdom
569702,21899,14396.0,2011-10-05 16:09:00,2011,10,2011-10,1,0.65,0.65,False,United Kingdom
569714,23388,18033.0,2011-10-05 17:28:00,2011,10,2011-10,1,4.15,4.15,False,United Kingdom
569732,22750,13177.0,2011-10-06 09:56:00,2011,10,2011-10,4,3.75,15.0,False,United Kingdom
569739,35964,14911.0,2011-10-06 10:48:00,2011,10,2011-10,36,0.39,14.040000000000001,False,EIRE
569741,22768,14626.0,2011-10-06 10:52:00,2011,10,2011-10,2,9.95,19.9,False,United Kingdom
569815,85099B,15838.0,2011-10-06 11:53:00,2011,10,2011-10,1000,1.79,1790.0,False,United Kingdom
569824,23354,17295.0,2011-10-06 12:22:00,2011,10,2011-10,6,0.83,4.9799999999999995,False,United Kingdom
569834,22993,14383.0,2011-10-06 13:00:00,2011,10,2011-10,12,1.25,15.0,False,United Kingdom
569846,22865,13422.0,2011-10-06 13:42:00,2011,10,2011-10,12,2.1,25.200000000000003,False,United Kingdom
569862,23503,14518.0,2011-10-06 14:43:00,2011,10,2011-10,1,1.25,1.25,False,United Kingdom
569896,21373,,2011-10-06 15:58:00,2011,10,2011-10,4,0.75,3.0,False,United Kingdom
569898,22743,,2011-10-06 16:08:00,2011,10,2011-10,1,5.79,5.79,False,United Kingdom
569898,85150,,2011-10-06 16:08:00,2011,10,2011-10,1,4.96,4.96,False,United Kingdom
569936,22180,17490.0,2011-10-06 17:52:00,2011,10,2011-10,2,9.95,19.9,False,United Kingdom
569965,22667,18109.0,2011-10-06 18:47:00,2011,10,2011-10,4,2.95,11.8,False,United Kingdom
569977,23534,14702.0,2011-10-06 19:27:00,2011,10,2011-10,4,5.95,23.8,False,United Kingdom
C569993,23328,17633.0,2011-10-06 20:28:00,2011,10,2011-10,-4,3.75,-15.0,True,United Kingdom
570000,23245,12420.0,2011-10-07 08:55:00,2011,10,2011-10,4,4.95,19.8,False,Cyprus
570019,23501,17841.0,2011-10-07 10:13:00,2011,10,2011-10,1,1.25,1.25,False,United Kingdom
570086,22619,17086.0,2011-10-07 11:22:00,2011,10,2011-10,8,3.75,30.0,False,United Kingdom
570087,23298,,2011-10-07 11:26:00,2011,10,2011-10,1,10.79,10.79,False,United Kingdom
570091,22591,15632.0,2011-10-07 11:47:00,2011,10,2011-10,6,3.25,19.5,False,United Kingdom
